county,rep_unit,total,barnes,johnson,paul,SCATTERING
KENOSHA,City of KENOSHA Ward 60,1115,608,505,0,2
KENOSHA,City of KENOSHA Ward 61,137,60,77,0,0
KENOSHA,City of KENOSHA Ward 62,1412,763,648,0,1
KENOSHA,City of KENOSHA Ward 63,0,0,0,0,0
KENOSHA,City of KENOSHA Ward 64,4,2,2,0,0
KENOSHA,City of KENOSHA Ward 66,272,173,97,0,2
KENOSHA,City of KENOSHA Ward 67,237,137,97,0,3
KENOSHA,City of KENOSHA Ward 68,0,0,0,0,0
KENOSHA,City of KENOSHA Ward 69,0,0,0,0,0
KENOSHA,City of KENOSHA Ward 70,26,17,9,0,0
KENOSHA,City of KENOSHA Ward 71,0,0,0,0,0
KENOSHA,City of KENOSHA Ward 72,0,0,0,0,0
KENOSHA,City of KENOSHA Ward 73,0,0,0,0,0
KENOSHA,City of KENOSHA Ward 74,0,0,0,0,0
KEWAUNEE,Town of AHNAPEE Ward 1,419,162,257,0,0
KEWAUNEE,Town of CARLTON Wards 1-2,539,142,397,0,0
KEWAUNEE,Town of CASCO Wards 1-3,620,169,451,0,0
KEWAUNEE,Town of FRANKLIN Ward 1,513,144,368,0,1
KEWAUNEE,Town of LINCOLN Ward 1,400,129,271,0,0
KEWAUNEE,Town of LUXEMBURG Wards 1-3,788,159,628,0,1
KEWAUNEE,Town of MONTPELIER Wards 1-3,774,207,565,0,2
KEWAUNEE,Town of PIERCE Wards 1-3,400,158,242,0,0
KEWAUNEE,Town of RED RIVER Wards 1-4,735,199,535,0,1
KEWAUNEE,Town of WEST KEWAUNEE Wards 1-2,663,145,518,0,0
KEWAUNEE,Village of CASCO Ward 1,278,75,203,0,0
KEWAUNEE,Village of LUXEMBURG Wards 1-5,1138,361,772,0,5
KEWAUNEE,City of ALGOMA Wards 1-7,1412,705,701,0,6
KEWAUNEE,City of KEWAUNEE Wards 1-6,1241,518,719,0,4
LA CROSSE,Town of BANGOR Ward 1,292,114,178,0,0
LA CROSSE,Town of BARRE Wards 1-2,695,227,466,0,2
LA CROSSE,Town of BURNS Wards 1-2,498,172,323,0,3
LA CROSSE,"Town of CAMPBELL Wards 1,2,3,4,5",2144,1179,957,0,8
LA CROSSE,Town of FARMINGTON Wards 1-3,1018,378,638,0,2
LA CROSSE,Town of GREENFIELD Wards 1-3,1148,546,602,0,0
LA CROSSE,Town of HAMILTON Wards 1-5,1246,488,757,0,1
LA CROSSE,Town of HOLLAND Wards 1-5,2377,998,1375,0,4
LA CROSSE,Town of MEDARY Wards 1-3,970,482,487,0,1
LA CROSSE,Town of ONALASKA Wards 1-8,2910,1319,1586,0,5
LA CROSSE,"Town of SHELBY Wards 1,5-6",1411,841,567,0,3
LA CROSSE,Town of SHELBY Wards 2-4,1380,718,659,0,3
LA CROSSE,Town of WASHINGTON Ward 1,263,114,149,0,0
LA CROSSE,Village of BANGOR Wards 1-2,684,308,373,0,3
LA CROSSE,Village of HOLMEN Wards 1-12,4629,2501,2125,0,3
LA CROSSE,Village of ROCKLAND Ward 1,325,148,177,0,0
LA CROSSE,"Village of WEST SALEM Wards 1,2,3,4,5,6,7",2336,1121,1206,0,9
LA CROSSE,City of LA CROSSE Ward 1,816,453,361,0,2
LA CROSSE,City of LA CROSSE Ward 2,862,505,357,0,0
LA CROSSE,City of LA CROSSE Ward 3,569,392,175,0,2
LA CROSSE,City of LA CROSSE Ward 4,807,479,327,0,1
LA CROSSE,City of LA CROSSE Ward 5,623,412,210,0,1
LA CROSSE,City of LA CROSSE Ward 6,607,413,194,0,0
LA CROSSE,City of LA CROSSE Ward 7,1246,913,331,0,2
LA CROSSE,City of LA CROSSE Ward 8,915,627,286,0,2
LA CROSSE,City of LA CROSSE Ward 9,796,464,331,0,1
LA CROSSE,City of LA CROSSE Ward 10,869,563,306,0,0
LA CROSSE,City of LA CROSSE Ward 11,729,454,273,0,2
LA CROSSE,City of LA CROSSE Ward 12,707,525,182,0,0
LA CROSSE,City of LA CROSSE Ward 13,646,438,204,0,4
LA CROSSE,City of LA CROSSE Ward 14,620,445,171,0,4
LA CROSSE,City of LA CROSSE Ward 15,676,503,172,0,1
LA CROSSE,City of LA CROSSE Ward 16,778,565,212,0,1
LA CROSSE,City of LA CROSSE Ward 17,1138,818,315,0,5
LA CROSSE,City of LA CROSSE Ward 18,1109,711,398,0,0
LA CROSSE,City of LA CROSSE Ward 19,1080,730,346,0,4
LA CROSSE,City of LA CROSSE Ward 20,715,470,245,0,0
LA CROSSE,City of LA CROSSE Ward 21,844,542,301,0,1
LA CROSSE,City of LA CROSSE Ward 22,843,503,336,0,4
LA CROSSE,City of LA CROSSE Ward 23,1043,615,425,0,3
LA CROSSE,City of LA CROSSE Ward 24,918,608,308,0,2
LA CROSSE,City of LA CROSSE Ward 25,864,547,314,0,3
LA CROSSE,City of LA CROSSE Ward 26,1155,716,436,0,3
LA CROSSE,City of LA CROSSE Ward 27,0,0,0,0,0
LA CROSSE,City of LA CROSSE Ward 28,0,0,0,0,0
LA CROSSE,City of ONALASKA Wards 1-5,3022,1606,1411,0,5
LA CROSSE,City of ONALASKA Wards 6-10,2942,1626,1312,0,4
LA CROSSE,City of ONALASKA Wards 11-15,2958,1398,1549,0,11
LAFAYETTE,Town of ARGYLE Wards 1-3,230,103,127,0,0
LAFAYETTE,Town of BELMONT Wards 1-2,267,118,149,0,0
LAFAYETTE,Town of BENTON Wards 1-2,231,62,169,0,0
LAFAYETTE,Town of BLANCHARD Ward 1,162,73,89,0,0
LAFAYETTE,Town of DARLINGTON Wards 1-3,417,151,266,0,0
LAFAYETTE,Town of ELK GROVE Wards 1-3,178,59,119,0,0
LAFAYETTE,Town of FAYETTE Wards 1-2,173,60,113,0,0
LAFAYETTE,Town of GRATIOT Ward 1,230,80,150,0,0
LAFAYETTE,Town of KENDALL Ward 1,149,47,102,0,0
LAFAYETTE,Town of LAMONT Wards 1-2,136,52,84,0,0
LAFAYETTE,Town of MONTICELLO Ward 1,53,8,45,0,0
LAFAYETTE,Town of NEW DIGGINGS Ward 1,207,73,134,0,0
LAFAYETTE,Town of SEYMOUR Wards 1-2,135,35,100,0,0
LAFAYETTE,Town of SHULLSBURG Ward 1,140,49,91,0,0
LAFAYETTE,Town of WAYNE Ward 1,196,42,154,0,0
LAFAYETTE,Town of WHITE OAK SPRINGS Ward 1,58,17,41,0,0
LAFAYETTE,Town of WILLOW SPRINGS Ward 1,315,106,209,0,0
LAFAYETTE,Town of WIOTA Wards 1-2,377,154,223,0,0
LAFAYETTE,Village of ARGYLE Ward 1,304,163,141,0,0
LAFAYETTE,Village of BELMONT Ward 1,364,143,221,0,0
LAFAYETTE,Village of BENTON Ward 1,373,212,161,0,0
LAFAYETTE,Village of BLANCHARDVILLE Ward 1,281,174,107,0,0
LAFAYETTE,Village of GRATIOT Ward 1,88,34,54,0,0
LAFAYETTE,VILLAGE OF HAZEL GREEN Ward 3,9,5,4,0,0
LAFAYETTE,Village of SOUTH WAYNE Ward 1,140,42,98,0,0
LAFAYETTE,CITY OF CUBA CITY Ward 5,126,60,66,0,0
LAFAYETTE,City of DARLINGTON Wards 1-6,768,427,341,0,0
LAFAYETTE,"City of SHULLSBURG Wards 1,2",459,238,221,0,0
LANGLADE,Town of ACKLEY Ward 1,269,90,179,0,0
LANGLADE,Town of AINSWORTH Ward 1,291,68,223,0,0
LANGLADE,Town of ANTIGO Wards 1-2,688,199,489,0,0
LANGLADE,Town of ELCHO Wards 1-2,737,234,503,0,0
LANGLADE,Town of EVERGREEN Ward 1,238,61,177,0,0
LANGLADE,Town of LANGLADE Wards 1-2,263,81,182,0,0
LANGLADE,Town of NEVA Ward 1,428,127,301,0,0
LANGLADE,Town of NORWOOD Ward 1,476,122,354,0,0
LANGLADE,Town of PARRISH Ward 1,67,20,47,0,0
LANGLADE,Town of PECK Wards 1-2,181,30,151,0,0
LANGLADE,Town of POLAR Wards 1-2,570,150,420,0,0
LANGLADE,Town of PRICE Wards 1-2,106,27,79,0,0
LANGLADE,Town of ROLLING Wards 1-2,734,206,528,0,0
LANGLADE,Town of SUMMIT Ward 1,77,18,59,0,0
LANGLADE,Town of UPHAM Wards 1-2,466,126,340,0,0
LANGLADE,Town of VILAS Ward 1,108,22,86,0,0
LANGLADE,Town of WOLF RIVER Wards 1-2,448,133,315,0,0
LANGLADE,Village of WHITE LAKE Ward 1,122,44,78,0,0
LANGLADE,City of ANTIGO Ward 1,306,136,170,0,0
LANGLADE,City of ANTIGO Ward 2,287,109,178,0,0
LANGLADE,City of ANTIGO Ward 3,262,99,163,0,0
LANGLADE,City of ANTIGO Ward 4,293,138,155,0,0
LANGLADE,City of ANTIGO Ward 5,232,95,137,0,0
LANGLADE,City of ANTIGO Ward 6,262,86,176,0,0
LANGLADE,City of ANTIGO Ward 7,456,168,288,0,0
LANGLADE,City of ANTIGO Ward 8,244,90,154,0,0
LANGLADE,City of ANTIGO Ward 9,397,139,258,0,0
LINCOLN,Town of BIRCH Ward 1,228,76,152,0,0
LINCOLN,Town of BRADLEY Wards 1-5,1407,503,900,0,4
LINCOLN,Town of CORNING Wards 1-2,437,108,328,0,1
LINCOLN,Town of HARDING Ward 1,207,67,139,0,1
LINCOLN,Town of HARRISON Wards 1-3,535,174,360,0,1
LINCOLN,Town of KING Wards 1-2,602,237,365,0,0
LINCOLN,"Town of MERRILL Wards 1,2,3,4,5",1472,452,1014,0,6
LINCOLN,Town of PINE RIVER Wards 1-4,1018,297,720,0,1
LINCOLN,Town of ROCK FALLS Wards 1-2,372,110,262,0,0
LINCOLN,Town of RUSSELL Ward 1,292,105,187,0,0
LINCOLN,Town of SCHLEY Wards 1-2,435,106,327,0,2
LINCOLN,Town of SCOTT Wards 1-2,713,220,492,0,1
LINCOLN,Town of SKANAWAN Ward 1,250,98,152,0,0
LINCOLN,Town of SOMO Ward 1,63,21,42,0,0
LINCOLN,Town of TOMAHAWK Ward 1,275,96,178,0,1
LINCOLN,Town of WILSON Ward 1,217,70,147,0,0
LINCOLN,City of MERRILL Ward 1,500,244,255,0,1
LINCOLN,"City of MERRILL Wards 2-3,15",461,183,276,0,2
LINCOLN,City of MERRILL Ward 4,327,171,153,0,3
LINCOLN,"City of MERRILL Wards 5,14",440,187,253,0,0
LINCOLN,"City of MERRILL Wards 6,12-13,16",444,201,242,0,1
LINCOLN,"City of MERRILL Wards 7,9",396,161,235,0,0
LINCOLN,"City of MERRILL Wards 8,10",561,279,282,0,0
LINCOLN,City of MERRILL Ward 11,411,155,256,0,0
LINCOLN,City of TOMAHAWK Wards 1-2,424,187,237,0,0
LINCOLN,City of TOMAHAWK Wards 3-4,514,206,306,0,2
LINCOLN,City of TOMAHAWK Wards 5-6,489,206,281,0,2
MANITOWOC,Town of CATO Wards 1-3,846,230,616,0,0
MANITOWOC,Town of CENTERVILLE Ward 1,356,118,237,0,1
MANITOWOC,Town of COOPERSTOWN Wards 1-2,693,175,518,0,0
MANITOWOC,Town of EATON Ward 1,461,119,342,0,0
MANITOWOC,Town of FRANKLIN Wards 1-3,653,167,484,0,2
MANITOWOC,Town of GIBSON Wards 1-2,698,225,473,0,0
MANITOWOC,Town of KOSSUTH Wards 1-3,1058,321,735,0,2
MANITOWOC,Town of LIBERTY Wards 1-2,698,169,529,0,0
MANITOWOC,Town of MANITOWOC Wards 1-2,571,183,387,1,0
MANITOWOC,"Town of MANITOWOC RAPIDS Wards 1,2,3,4",1324,413,909,0,2
MANITOWOC,Town of MAPLE GROVE Ward 1,398,69,329,0,0
MANITOWOC,Town of MEEME Wards 1-2,825,220,603,0,2
MANITOWOC,Town of MISHICOT Wards 1-2,641,176,464,0,1
MANITOWOC,Town of NEWTON Wards 1-3,1178,302,871,0,5
MANITOWOC,Town of ROCKLAND Wards 1-2,502,114,388,0,0
MANITOWOC,Town of SCHLESWIG Wards 1-2,1107,333,774,0,0
MANITOWOC,Town of TWO CREEKS Ward 1,228,64,164,0,0
MANITOWOC,Town of TWO RIVERS Wards 1-3,898,300,595,0,3
MANITOWOC,Village of CLEVELAND Wards 1-2,700,255,444,0,1
MANITOWOC,Village of FRANCIS CREEK Ward 1,329,114,214,0,1
MANITOWOC,Village of KELLNERSVILLE Ward 1,130,47,83,0,0
MANITOWOC,Village of MARIBEL Ward 1,142,45,96,0,1
MANITOWOC,"Village of MISHICOT Wards 1,2",651,226,423,0,2
MANITOWOC,Village of REEDSVILLE Wards 1-2,486,134,352,0,0
MANITOWOC,Village of ST. NAZIANZ Ward 1,303,85,218,0,0
MANITOWOC,Village of VALDERS Ward 1,423,119,304,0,0
MANITOWOC,Village of WHITELAW Ward 1,385,127,258,0,0
MANITOWOC,City of KIEL Wards 1-6,1671,620,1051,0,0
MANITOWOC,City of MANITOWOC Wards 1-2,1182,562,613,0,7
MANITOWOC,City of MANITOWOC Wards 3-4,1438,640,797,0,1
MANITOWOC,City of MANITOWOC Wards 5-6,1151,645,504,2,0
MANITOWOC,City of MANITOWOC Wards 7-8,688,333,353,0,2
MANITOWOC,City of MANITOWOC Wards 9-10,1228,515,709,0,4
MANITOWOC,City of MANITOWOC Wards 11-12,1474,656,816,0,2
MANITOWOC,"City of MANITOWOC Wards 13-14,23",960,421,537,0,2
MANITOWOC,City of MANITOWOC Wards 15-16,1604,728,871,0,5
MANITOWOC,"City of MANITOWOC Wards 17-18,21-22",1255,527,725,0,3
MANITOWOC,City of MANITOWOC Wards 19-20,1990,780,1205,0,5
MANITOWOC,City of TWO RIVERS Wards 1-5,3086,1361,1721,0,4
MANITOWOC,City of TWO RIVERS Wards 6-8,1507,650,849,0,8
MARATHON,Town of BERGEN Ward 1,439,155,282,0,2
MARATHON,Town of BERLIN Wards 1-2,536,133,403,0,0
MARATHON,Town of BERN Ward 1,227,62,164,0,1
MARATHON,Town of BEVENT Wards 1-2,557,194,363,0,0
MARATHON,Town of BRIGHTON Wards 1-2,219,43,175,0,1
MARATHON,Town of CASSEL Ward 1,499,141,357,0,1
MARATHON,Town of CLEVELAND Wards 1-2,788,179,609,0,0
MARATHON,Town of DAY Wards 1-2,552,154,395,0,3
MARATHON,Town of EASTON Wards 1-2,671,172,499,0,0
MARATHON,Town of EAU PLEINE Ward 1,358,98,260,0,0
MARATHON,Town of ELDERON Ward 1,334,78,256,0,0
MARATHON,Town of EMMET Wards 1-2,482,150,331,0,1
MARATHON,Town of FRANKFORT Ward 1,277,75,202,0,0
MARATHON,Town of FRANZEN Ward 1,279,69,210,0,0
MARATHON,Town of GREEN VALLEY Ward 1,312,92,220,0,0
MARATHON,Town of GUENTHER Ward 1,206,52,153,0,1
MARATHON,Town of HALSEY Ward 1,263,49,213,0,1
MARATHON,Town of HAMBURG Ward 1,412,102,309,0,1
MARATHON,Town of HARRISON Ward 1,159,36,121,0,2
MARATHON,Town of HEWITT Ward 1,332,75,256,0,1
MARATHON,Town of HOLTON Ward 1,353,67,286,0,0
MARATHON,Town of HULL Ward 1,282,60,222,0,0
MARATHON,Town of JOHNSON Ward 1,316,81,235,0,0
MARATHON,Town of KNOWLTON Wards 1-3,1116,372,744,0,0
MARATHON,Town of MARATHON Ward 1,566,134,431,0,1
MARATHON,Town of MCMILLAN Wards 1-3,1086,412,672,0,2
MARATHON,Town of MOSINEE Wards 1-3,1150,333,817,0,0
MARATHON,Town of NORRIE Wards 1-2,515,148,366,0,1
MARATHON,Town of PLOVER Ward 1,318,86,232,0,0
MARATHON,Town of REID Wards 1-2,668,216,452,0,0
MARATHON,Town of RIB FALLS Ward 1,526,114,411,0,1
MARATHON,Town of RIB MOUNTAIN Wards 1-10,4018,1585,2427,1,5
MARATHON,Town of RIETBROCK Ward 1,439,105,334,0,0
MARATHON,Town of RINGLE Wards 1-2,965,324,639,0,2
MARATHON,Town of SPENCER Wards 1-2,739,211,526,0,2
MARATHON,Town of STETTIN Wards 1-5,1408,418,990,0,0
MARATHON,Town of TEXAS Wards 1-2,923,288,634,0,1
MARATHON,Town of WAUSAU Wards 1-3,1215,377,836,0,2
MARATHON,Town of WESTON Ward 1,339,99,238,0,2
MARATHON,Town of WIEN Ward 1,393,106,287,0,0
MARATHON,Village of ATHENS Wards 1-2,526,176,347,0,3
MARATHON,VILLAGE OF BIRNAMWOOD Ward 2,16,4,9,3,0
MARATHON,VILLAGE OF DORCHESTER Ward 2,0,0,0,0,0
MARATHON,Village of EDGAR Wards 1-2,666,246,420,0,0
MARATHON,Village of EDGAR Ward 3,0,0,0,0,0
MARATHON,Village of ELDERON Ward 1,64,23,41,0,0
MARATHON,Village of FENWOOD Ward 1,72,13,59,0,0
MARATHON,Village of HATLEY Ward 1,312,94,218,0,0
MARATHON,Village of KRONENWETTER Wards 1-5,1713,707,1003,0,3
MARATHON,Village of KRONENWETTER Wards 6-11,2181,787,1392,0,2
MARATHON,Village of Maine Wards 1-4,1485,487,996,0,2
MARATHON,Village of MARATHON CITY Wards 1-3,746,241,504,0,1
MARATHON,Village of ROTHSCHILD Wards 1-4,1610,739,868,0,3
MARATHON,Village of ROTHSCHILD Wards 5-6,921,401,518,0,2
MARATHON,Village of SPENCER Wards 1-3,700,235,465,0,0
MARATHON,Village of STRATFORD Wards 1-2,696,206,489,0,1
MARATHON,Village of UNITY Ward 1,78,22,55,0,1
MARATHON,Village of WESTON Wards 1-9,6284,2639,3633,0,12
MARATHON,CITY OF ABBOTSFORD Ward 1,97,33,64,0,0
MARATHON,CITY OF COLBY Ward 1,201,80,121,0,0
MARATHON,"CITY OF MARSHFIELD Wards 12,16,19",412,210,202,0,0
MARATHON,"City of MOSINEE Wards 1-2,6-8",873,343,529,0,1
MARATHON,City of MOSINEE Wards 3-5,1082,384,696,0,2
MARATHON,City of SCHOFIELD Wards 1-4,836,399,435,0,2
MARATHON,City of WAUSAU Ward 1,729,429,299,0,1
MARATHON,City of WAUSAU Ward 2,956,563,391,0,2
MARATHON,City of WAUSAU Ward 3,589,283,305,0,1
MARATHON,City of WAUSAU Ward 4,644,355,288,0,1
MARATHON,City of WAUSAU Ward 5,699,391,306,0,2
MARATHON,City of WAUSAU Ward 6,377,239,138,0,0
MARATHON,City of WAUSAU Ward 7,685,365,318,0,2
MARATHON,City of WAUSAU Ward 8,388,230,158,0,0
MARATHON,City of WAUSAU Ward 9,765,365,399,0,1
MARATHON,City of WAUSAU Ward 10,708,350,357,0,1
MARATHON,City of WAUSAU Ward 11,769,349,417,0,3
MARATHON,City of WAUSAU Ward 12,702,419,281,0,2
MARATHON,City of WAUSAU Ward 13,571,309,259,0,3
MARATHON,City of WAUSAU Ward 14,558,288,269,0,1
MARATHON,City of WAUSAU Ward 15,987,493,492,0,2
MARATHON,City of WAUSAU Ward 16,883,444,438,0,1
MARATHON,City of WAUSAU Ward 17,735,361,373,0,1
MARATHON,City of WAUSAU Ward 18,687,373,311,0,3
MARATHON,City of WAUSAU Ward 19,544,275,269,0,0
MARATHON,City of WAUSAU Ward 20,582,319,262,0,1
MARATHON,City of WAUSAU Ward 21,505,272,233,0,0
MARATHON,City of WAUSAU Ward 22,667,324,341,0,2
MARATHON,City of WAUSAU Ward 23,0,0,0,0,0
MARATHON,City of WAUSAU Ward 24,2,2,0,0,0
MARATHON,City of WAUSAU Ward 25,2,0,2,0,0
MARINETTE,Town of AMBERG Ward 1,407,117,290,0,0
MARINETTE,Town of ATHELSTANE Wards 1-2,307,79,228,0,0
MARINETTE,Town of BEAVER Wards 1-2,592,136,455,0,1
MARINETTE,Town of BEECHER Ward 1,427,107,319,0,1
MARINETTE,Town of DUNBAR Ward 1,319,78,240,0,1
MARINETTE,Town of GOODMAN Ward 1,303,100,203,0,0
MARINETTE,Town of GROVER Wards 1-4,829,183,645,0,1
MARINETTE,Town of LAKE Wards 1-2,617,177,440,0,0
MARINETTE,Town of MIDDLE INLET Wards 1-2,478,143,335,0,0
MARINETTE,Town of NIAGARA Ward 1,456,113,343,0,0
MARINETTE,Town of PEMBINE Wards 1-2,436,119,315,0,2
MARINETTE,Town of PESHTIGO Wards 1-2,615,176,437,0,2
MARINETTE,Town of PESHTIGO Wards 3-4,733,251,481,0,1
MARINETTE,Town of PESHTIGO Wards 5-6,813,291,518,0,4
MARINETTE,Town of PORTERFIELD Wards 1-4,910,278,632,0,0
MARINETTE,Town of POUND Wards 1-3,634,143,490,0,1
MARINETTE,Town of SILVER CLIFF Ward 1,368,105,263,0,0
MARINETTE,Town of STEPHENSON Wards 1-3,1036,297,738,0,1
MARINETTE,Town of STEPHENSON Wards 4-6,895,245,646,0,4
MARINETTE,Town of WAGNER Ward 1,357,112,245,0,0
MARINETTE,Town of WAUSAUKEE Wards 1-2,661,179,481,0,1
MARINETTE,Village of COLEMAN Ward 1,313,75,237,0,1
MARINETTE,Village of CRIVITZ Wards 1-2,384,131,251,0,2
MARINETTE,Village of POUND Ward 1,135,25,110,0,0
MARINETTE,Village of WAUSAUKEE Ward 1,188,51,134,0,3
MARINETTE,City of MARINETTE Wards 1-2,896,320,573,0,3
MARINETTE,City of MARINETTE Wards 3-4,956,453,502,0,1
MARINETTE,City of MARINETTE Wards 5-6,694,309,381,0,4
MARINETTE,City of MARINETTE Wards 7-8,940,397,541,0,2
MARINETTE,City of NIAGARA Wards 1-3,586,199,383,0,4
MARINETTE,City of PESHTIGO Wards 1-2,371,139,231,0,1
MARINETTE,City of PESHTIGO Wards 3-4,434,145,288,0,1
MARINETTE,City of PESHTIGO Wards 5-7,445,143,302,0,0
MARQUETTE,Town of BUFFALO Wards 1-3,520,195,325,0,0
MARQUETTE,Town of CRYSTAL LAKE Ward 1,302,94,208,0,0
MARQUETTE,Town of DOUGLAS Ward 1,417,152,264,0,1
MARQUETTE,Town of HARRIS Ward 1,408,143,265,0,0
MARQUETTE,Town of MECAN Ward 1,404,160,244,0,0
MARQUETTE,Town of MONTELLO Wards 1-4,594,199,395,0,0
MARQUETTE,Town of MOUNDVILLE Wards 1-2,239,89,150,0,0
MARQUETTE,Town of NESHKORO Wards 1-2,338,79,259,0,0
MARQUETTE,Town of NEWTON Wards 1-2,222,56,166,0,0
MARQUETTE,Town of OXFORD Wards 1-2,464,150,312,0,2
MARQUETTE,Town of PACKWAUKEE Wards 1-3,703,240,461,0,2
MARQUETTE,Town of SHIELDS Wards 1-2,312,97,215,0,0
MARQUETTE,Town of SPRINGFIELD Ward 1,455,159,296,0,0
MARQUETTE,Town of WESTFIELD Wards 1-2,433,149,280,0,4
MARQUETTE,Village of ENDEAVOR Ward 1,166,65,101,0,0
MARQUETTE,Village of NESHKORO Ward 1,170,56,112,0,2
MARQUETTE,Village of OXFORD Ward 1,223,86,137,0,0
MARQUETTE,Village of WESTFIELD Wards 1-3,406,166,240,0,0
MARQUETTE,City of MONTELLO Wards 1-4,577,254,323,0,0
MENOMINEE,"Town of MENOMINEE Wards 1,3-5",1090,833,257,0,0
MENOMINEE,Town of MENOMINEE Ward 2,136,129,7,0,0
MILWAUKEE,"Village of BAYSIDE Wards 1,3",923,645,277,0,1
MILWAUKEE,"Village of BAYSIDE Wards 2,4",1127,833,290,0,4
MILWAUKEE,Village of BAYSIDE Ward 5,542,390,150,0,2
MILWAUKEE,Village of BROWN DEER Wards 1-2,1904,1463,440,0,1
MILWAUKEE,Village of BROWN DEER Ward 3,808,603,204,0,1
MILWAUKEE,"Village of BROWN DEER Wards 4,7",1165,752,409,0,4
MILWAUKEE,Village of BROWN DEER Wards 5-6,1928,1381,545,0,2
MILWAUKEE,Village of FOX POINT Wards 1-4,1910,1261,644,0,5
MILWAUKEE,Village of FOX POINT Wards 5-9,2463,1737,725,0,1
MILWAUKEE,Village of GREENDALE Wards 1-4,3079,1551,1519,0,9
MILWAUKEE,Village of GREENDALE Wards 5-8,2880,1413,1460,0,7
MILWAUKEE,Village of GREENDALE Wards 9-10,1582,843,737,0,2
MILWAUKEE,Village of GREENDALE Ward 11,125,61,64,0,0
MILWAUKEE,Village of HALES CORNERS Wards 1-3,1320,585,731,0,4
MILWAUKEE,Village of HALES CORNERS Wards 4-6,1263,572,690,0,1
MILWAUKEE,Village of HALES CORNERS Wards 7-9,1213,589,622,0,2
MILWAUKEE,"Village of RIVER HILLS Wards 1,2",1049,571,476,0,2
MILWAUKEE,Village of SHOREWOOD Wards 1-4,2963,2503,452,0,8
MILWAUKEE,Village of SHOREWOOD Wards 5-8,2412,2024,383,0,5
MILWAUKEE,Village of SHOREWOOD Wards 9-12,2520,2155,360,0,5
MILWAUKEE,"Village of WEST MILWAUKEE Wards 1-2,5",519,358,160,0,1
MILWAUKEE,"Village of WEST MILWAUKEE Wards 3-4,6",646,444,198,0,4
MILWAUKEE,Village of WHITEFISH BAY Wards 1-2,1402,916,481,0,5
MILWAUKEE,Village of WHITEFISH BAY Wards 3-4,1307,880,423,0,4
MILWAUKEE,Village of WHITEFISH BAY Wards 5-6,1423,949,468,0,6
MILWAUKEE,Village of WHITEFISH BAY Ward 7,695,528,165,0,2
MILWAUKEE,"Village of WHITEFISH BAY Wards 8,10",1613,1141,466,0,6
MILWAUKEE,"Village of WHITEFISH BAY Wards 9,11",1346,1002,341,0,3
MILWAUKEE,Village of WHITEFISH BAY Ward 12,862,575,287,0,0
MILWAUKEE,City of CUDAHY Wards 1-3,1639,1048,589,0,2
MILWAUKEE,City of CUDAHY Wards 4-6,1485,874,606,0,5
MILWAUKEE,City of CUDAHY Wards 7-9,999,529,468,0,2
MILWAUKEE,City of CUDAHY Wards 10-12,1649,830,812,0,7
MILWAUKEE,City of CUDAHY Wards 13-15,1498,833,661,0,4
MILWAUKEE,City of FRANKLIN Ward 1A,61,20,41,0,0
MILWAUKEE,City of FRANKLIN Ward 1B,264,98,166,0,0
MILWAUKEE,City of FRANKLIN Ward 2,1060,436,622,0,2
MILWAUKEE,City of FRANKLIN Ward 3,1112,466,642,0,4
MILWAUKEE,City of FRANKLIN Ward 4,637,267,370,0,0
MILWAUKEE,City of FRANKLIN Ward 5,921,428,490,1,2
MILWAUKEE,City of FRANKLIN Ward 6,1026,453,570,0,3
MILWAUKEE,City of FRANKLIN Ward 7,741,336,404,0,1
MILWAUKEE,City of FRANKLIN Ward 8,624,334,290,0,0
MILWAUKEE,City of FRANKLIN Ward 9,544,281,262,0,1
MILWAUKEE,City of FRANKLIN Ward 10,568,270,297,0,1
MILWAUKEE,City of FRANKLIN Ward 11,983,446,536,0,1
MILWAUKEE,City of FRANKLIN Ward 12A,117,70,47,0,0
MILWAUKEE,City of FRANKLIN Ward 12C,414,208,206,0,0
MILWAUKEE,City of FRANKLIN Ward 12B,552,227,324,0,1
MILWAUKEE,City of FRANKLIN Ward 13,425,176,248,0,1
MILWAUKEE,City of FRANKLIN Ward 14,863,390,471,0,2
MILWAUKEE,City of FRANKLIN Ward 15C,392,163,229,0,0
MILWAUKEE,City of FRANKLIN Ward 15A,93,30,63,0,0
MILWAUKEE,City of FRANKLIN Ward 15B,290,138,151,0,1
MILWAUKEE,City of FRANKLIN Ward 16,1010,418,589,0,3
MILWAUKEE,City of FRANKLIN Ward 17,609,304,303,0,2
MILWAUKEE,City of FRANKLIN Ward 18,460,191,269,0,0
MILWAUKEE,City of FRANKLIN Ward 19,1015,429,584,0,2
MILWAUKEE,City of FRANKLIN Ward 20,782,407,372,0,3
MILWAUKEE,City of FRANKLIN Ward 21,1207,524,681,0,2
MILWAUKEE,City of FRANKLIN Ward 22,1167,466,697,0,4
MILWAUKEE,"City of GLENDALE Wards 1,7",1003,740,261,0,2
MILWAUKEE,"City of GLENDALE Wards 2,8",1405,1027,374,0,4
MILWAUKEE,"City of GLENDALE Wards 3,9",1186,833,351,0,2
MILWAUKEE,"City of GLENDALE Wards 4,10",1420,1023,395,0,2
MILWAUKEE,"City of GLENDALE Wards 5,11",1232,917,312,0,3
MILWAUKEE,"City of GLENDALE Wards 6,12",1108,836,270,0,2
