county,rep_unit,total,lafollete,loudenbeck,harmon,mcfarland,SCATTERING
KENOSHA,City of KENOSHA Ward 23,277,179,90,5,3,0
KENOSHA,City of KENOSHA Ward 24,629,360,245,12,11,1
KENOSHA,City of KENOSHA Ward 25,1221,726,443,24,27,1
KENOSHA,City of KENOSHA Ward 26,483,259,207,8,9,0
KENOSHA,City of KENOSHA Ward 27,156,111,39,1,5,0
KENOSHA,City of KENOSHA Ward 28,250,179,56,4,10,1
KENOSHA,City of KENOSHA Ward 29,118,79,36,1,2,0
KENOSHA,City of KENOSHA Ward 30,455,299,131,14,11,0
KENOSHA,City of KENOSHA Ward 31,679,404,243,16,15,1
KENOSHA,City of KENOSHA Ward 32,317,186,122,2,7,0
KENOSHA,City of KENOSHA Ward 33,1120,569,510,23,18,0
KENOSHA,City of KENOSHA Ward 34,870,462,380,11,17,0
KENOSHA,City of KENOSHA Ward 35,14,6,7,1,0,0
KENOSHA,City of KENOSHA Ward 36,456,269,169,9,9,0
KENOSHA,City of KENOSHA Ward 37,499,269,203,18,9,0
KENOSHA,City of KENOSHA Ward 38,857,441,385,20,10,1
KENOSHA,City of KENOSHA Ward 39,862,449,382,15,15,1
KENOSHA,City of KENOSHA Ward 40,285,155,116,10,3,1
KENOSHA,City of KENOSHA Ward 41,284,159,106,8,11,0
KENOSHA,City of KENOSHA Ward 42,735,400,302,22,11,0
KENOSHA,City of KENOSHA Ward 43,336,187,129,10,9,1
KENOSHA,City of KENOSHA Ward 44,726,414,276,26,9,1
KENOSHA,City of KENOSHA Ward 45,444,226,199,7,12,0
KENOSHA,City of KENOSHA Ward 46,94,55,37,0,2,0
KENOSHA,City of KENOSHA Ward 47,1077,601,424,31,21,0
KENOSHA,City of KENOSHA Ward 48,401,205,182,10,3,1
KENOSHA,City of KENOSHA Ward 49,502,251,237,10,4,0
KENOSHA,City of KENOSHA Ward 50,515,283,223,7,2,0
KENOSHA,City of KENOSHA Ward 51,281,140,132,4,5,0
KENOSHA,City of KENOSHA Ward 52,408,194,193,11,9,1
KENOSHA,City of KENOSHA Ward 53,1,0,1,0,0,0
KENOSHA,City of KENOSHA Ward 54,0,0,0,0,0,0
KENOSHA,City of KENOSHA Ward 55,532,227,292,7,6,0
KENOSHA,City of KENOSHA Ward 56,721,392,301,19,9,0
KENOSHA,City of KENOSHA Ward 57,190,110,72,5,3,0
KENOSHA,City of KENOSHA Ward 58,1190,601,542,29,17,1
KENOSHA,City of KENOSHA Ward 59,817,363,416,24,14,0
KENOSHA,City of KENOSHA Ward 60,1097,597,466,16,18,0
KENOSHA,City of KENOSHA Ward 61,134,59,74,1,0,0
KENOSHA,City of KENOSHA Ward 62,1405,782,595,13,15,0
KENOSHA,City of KENOSHA Ward 63,0,0,0,0,0,0
KENOSHA,City of KENOSHA Ward 64,4,2,2,0,0,0
KENOSHA,City of KENOSHA Ward 66,275,169,90,8,7,1
KENOSHA,City of KENOSHA Ward 67,235,132,93,3,7,0
KENOSHA,City of KENOSHA Ward 68,0,0,0,0,0,0
KENOSHA,City of KENOSHA Ward 69,0,0,0,0,0,0
KENOSHA,City of KENOSHA Ward 70,26,18,8,0,0,0
KENOSHA,City of KENOSHA Ward 71,0,0,0,0,0,0
KENOSHA,City of KENOSHA Ward 72,0,0,0,0,0,0
KENOSHA,City of KENOSHA Ward 73,0,0,0,0,0,0
KENOSHA,City of KENOSHA Ward 74,0,0,0,0,0,0
KEWAUNEE,Town of AHNAPEE Ward 1,419,168,231,11,9,0
KEWAUNEE,Town of CARLTON Wards 1-2,530,153,355,9,13,0
KEWAUNEE,Town of CASCO Wards 1-3,611,167,429,4,10,1
KEWAUNEE,Town of FRANKLIN Ward 1,511,145,350,6,10,0
KEWAUNEE,Town of LINCOLN Ward 1,395,134,252,5,4,0
KEWAUNEE,Town of LUXEMBURG Wards 1-3,782,187,571,12,12,0
KEWAUNEE,Town of MONTPELIER Wards 1-3,769,222,523,17,7,0
KEWAUNEE,Town of PIERCE Wards 1-3,393,158,222,5,7,1
KEWAUNEE,Town of RED RIVER Wards 1-4,731,214,506,9,2,0
KEWAUNEE,Town of WEST KEWAUNEE Wards 1-2,656,148,491,9,7,1
KEWAUNEE,Village of CASCO Ward 1,272,76,186,5,5,0
KEWAUNEE,Village of LUXEMBURG Wards 1-5,1122,374,728,15,5,0
KEWAUNEE,City of ALGOMA Wards 1-7,1403,692,643,38,29,1
KEWAUNEE,City of KEWAUNEE Wards 1-6,1231,523,668,20,20,0
LA CROSSE,Town of BANGOR Ward 1,290,122,162,1,5,0
LA CROSSE,Town of BARRE Wards 1-2,684,212,445,16,11,0
LA CROSSE,Town of BURNS Wards 1-2,485,170,300,6,9,0
LA CROSSE,"Town of CAMPBELL Wards 1,2,3,4,5",2097,1148,854,46,48,1
LA CROSSE,Town of FARMINGTON Wards 1-3,996,368,587,16,25,0
LA CROSSE,Town of GREENFIELD Wards 1-3,1126,514,561,26,25,0
LA CROSSE,Town of HAMILTON Wards 1-5,1222,461,713,35,13,0
LA CROSSE,Town of HOLLAND Wards 1-5,2341,986,1251,67,35,2
LA CROSSE,Town of MEDARY Wards 1-3,967,486,441,26,14,0
LA CROSSE,Town of ONALASKA Wards 1-8,2891,1308,1482,65,36,0
LA CROSSE,"Town of SHELBY Wards 1,5-6",1394,809,521,40,24,0
LA CROSSE,Town of SHELBY Wards 2-4,1370,711,588,48,23,0
LA CROSSE,Town of WASHINGTON Ward 1,254,111,134,5,4,0
LA CROSSE,Village of BANGOR Wards 1-2,666,311,327,22,5,1
LA CROSSE,Village of HOLMEN Wards 1-12,4556,2415,1969,103,68,1
LA CROSSE,Village of ROCKLAND Ward 1,323,141,164,11,7,0
LA CROSSE,"Village of WEST SALEM Wards 1,2,3,4,5,6,7",2300,1103,1102,53,40,2
LA CROSSE,City of LA CROSSE Ward 1,806,450,310,24,21,1
LA CROSSE,City of LA CROSSE Ward 2,847,480,327,19,21,0
LA CROSSE,City of LA CROSSE Ward 3,565,378,151,15,21,0
LA CROSSE,City of LA CROSSE Ward 4,795,464,286,25,20,0
LA CROSSE,City of LA CROSSE Ward 5,615,381,189,24,21,0
LA CROSSE,City of LA CROSSE Ward 6,596,381,176,17,22,0
LA CROSSE,City of LA CROSSE Ward 7,1235,866,305,32,31,1
LA CROSSE,City of LA CROSSE Ward 8,891,581,264,29,17,0
LA CROSSE,City of LA CROSSE Ward 9,773,386,321,37,27,2
LA CROSSE,City of LA CROSSE Ward 10,842,453,306,41,42,0
LA CROSSE,City of LA CROSSE Ward 11,713,389,262,37,25,0
LA CROSSE,City of LA CROSSE Ward 12,708,495,179,17,17,0
LA CROSSE,City of LA CROSSE Ward 13,638,412,191,23,12,0
LA CROSSE,City of LA CROSSE Ward 14,610,411,152,26,19,2
LA CROSSE,City of LA CROSSE Ward 15,677,469,152,22,33,1
LA CROSSE,City of LA CROSSE Ward 16,768,521,187,31,28,1
LA CROSSE,City of LA CROSSE Ward 17,1114,785,277,25,27,0
LA CROSSE,City of LA CROSSE Ward 18,1097,677,379,23,18,0
LA CROSSE,City of LA CROSSE Ward 19,1076,725,300,27,24,0
LA CROSSE,City of LA CROSSE Ward 20,706,463,205,19,19,0
LA CROSSE,City of LA CROSSE Ward 21,824,524,261,18,21,0
LA CROSSE,City of LA CROSSE Ward 22,830,496,294,21,19,0
LA CROSSE,City of LA CROSSE Ward 23,1040,607,372,35,26,0
LA CROSSE,City of LA CROSSE Ward 24,915,595,267,25,28,0
LA CROSSE,City of LA CROSSE Ward 25,857,519,299,19,20,0
LA CROSSE,City of LA CROSSE Ward 26,1144,696,406,24,17,1
LA CROSSE,City of LA CROSSE Ward 27,0,0,0,0,0,0
LA CROSSE,City of LA CROSSE Ward 28,0,0,0,0,0,0
LA CROSSE,City of ONALASKA Wards 1-5,2997,1550,1337,64,44,2
LA CROSSE,City of ONALASKA Wards 6-10,2914,1580,1190,84,57,3
LA CROSSE,City of ONALASKA Wards 11-15,2917,1378,1445,55,38,1
LAFAYETTE,Town of ARGYLE Wards 1-3,226,103,120,1,2,0
LAFAYETTE,Town of BELMONT Wards 1-2,265,111,147,3,4,0
LAFAYETTE,Town of BENTON Wards 1-2,233,61,171,1,0,0
LAFAYETTE,Town of BLANCHARD Ward 1,162,75,81,2,4,0
LAFAYETTE,Town of DARLINGTON Wards 1-3,404,160,236,5,3,0
LAFAYETTE,Town of ELK GROVE Wards 1-3,178,66,111,1,0,0
LAFAYETTE,Town of FAYETTE Wards 1-2,173,74,95,3,1,0
LAFAYETTE,Town of GRATIOT Ward 1,226,81,137,5,3,0
LAFAYETTE,Town of KENDALL Ward 1,150,51,93,1,5,0
LAFAYETTE,Town of LAMONT Wards 1-2,135,62,70,2,1,0
LAFAYETTE,Town of MONTICELLO Ward 1,53,8,44,1,0,0
LAFAYETTE,Town of NEW DIGGINGS Ward 1,202,69,126,3,4,0
LAFAYETTE,Town of SEYMOUR Wards 1-2,135,40,90,4,1,0
LAFAYETTE,Town of SHULLSBURG Ward 1,135,46,86,1,2,0
LAFAYETTE,Town of WAYNE Ward 1,199,43,150,5,1,0
LAFAYETTE,Town of WHITE OAK SPRINGS Ward 1,57,15,40,2,0,0
LAFAYETTE,Town of WILLOW SPRINGS Ward 1,316,109,195,7,5,0
LAFAYETTE,Town of WIOTA Wards 1-2,372,162,195,11,4,0
LAFAYETTE,Village of ARGYLE Ward 1,304,166,134,2,2,0
LAFAYETTE,Village of BELMONT Ward 1,362,158,197,5,2,0
LAFAYETTE,Village of BENTON Ward 1,373,207,151,9,6,0
LAFAYETTE,Village of BLANCHARDVILLE Ward 1,277,169,94,8,6,0
LAFAYETTE,Village of GRATIOT Ward 1,88,38,50,0,0,0
LAFAYETTE,VILLAGE OF HAZEL GREEN Ward 3,9,3,4,0,2,0
LAFAYETTE,Village of SOUTH WAYNE Ward 1,139,42,92,4,1,0
LAFAYETTE,CITY OF CUBA CITY Ward 5,123,57,60,6,0,0
LAFAYETTE,City of DARLINGTON Wards 1-6,760,430,310,13,7,0
LAFAYETTE,"City of SHULLSBURG Wards 1,2",453,240,195,7,11,0
LANGLADE,Town of ACKLEY Ward 1,266,83,176,5,2,0
LANGLADE,Town of AINSWORTH Ward 1,287,68,213,3,3,0
LANGLADE,Town of ANTIGO Wards 1-2,682,193,471,11,7,0
LANGLADE,Town of ELCHO Wards 1-2,728,230,479,9,10,0
LANGLADE,Town of EVERGREEN Ward 1,240,67,168,4,1,0
LANGLADE,Town of LANGLADE Wards 1-2,261,80,175,6,0,0
LANGLADE,Town of NEVA Ward 1,429,128,289,8,4,0
LANGLADE,Town of NORWOOD Ward 1,465,119,336,7,3,0
LANGLADE,Town of PARRISH Ward 1,67,18,47,0,2,0
LANGLADE,Town of PECK Wards 1-2,178,31,144,3,0,0
LANGLADE,Town of POLAR Wards 1-2,558,147,389,15,7,0
LANGLADE,Town of PRICE Wards 1-2,106,29,75,2,0,0
LANGLADE,Town of ROLLING Wards 1-2,735,217,507,8,3,0
LANGLADE,Town of SUMMIT Ward 1,78,20,52,3,3,0
LANGLADE,Town of UPHAM Wards 1-2,465,126,325,7,7,0
LANGLADE,Town of VILAS Ward 1,106,19,85,1,1,0
LANGLADE,Town of WOLF RIVER Wards 1-2,448,127,305,11,5,0
LANGLADE,Village of WHITE LAKE Ward 1,121,46,73,0,2,0
LANGLADE,City of ANTIGO Ward 1,307,132,164,5,6,0
LANGLADE,City of ANTIGO Ward 2,285,111,167,4,3,0
LANGLADE,City of ANTIGO Ward 3,259,95,149,5,10,0
LANGLADE,City of ANTIGO Ward 4,294,135,147,6,6,0
LANGLADE,City of ANTIGO Ward 5,234,88,133,8,5,0
LANGLADE,City of ANTIGO Ward 6,263,85,163,10,5,0
LANGLADE,City of ANTIGO Ward 7,459,177,270,7,5,0
LANGLADE,City of ANTIGO Ward 8,244,88,151,2,3,0
LANGLADE,City of ANTIGO Ward 9,395,135,251,4,5,0
LINCOLN,Town of BIRCH Ward 1,226,67,150,2,7,0
LINCOLN,Town of BRADLEY Wards 1-5,1387,502,847,21,16,1
LINCOLN,Town of CORNING Wards 1-2,434,114,305,10,5,0
LINCOLN,Town of HARDING Ward 1,206,70,130,3,3,0
LINCOLN,Town of HARRISON Wards 1-3,526,172,339,7,8,0
LINCOLN,Town of KING Wards 1-2,602,237,353,6,6,0
LINCOLN,"Town of MERRILL Wards 1,2,3,4,5",1456,479,944,22,11,0
LINCOLN,Town of PINE RIVER Wards 1-4,1010,311,674,17,8,0
LINCOLN,Town of ROCK FALLS Wards 1-2,374,115,251,3,5,0
LINCOLN,Town of RUSSELL Ward 1,287,104,170,10,3,0
LINCOLN,Town of SCHLEY Wards 1-2,434,123,304,5,2,0
LINCOLN,Town of SCOTT Wards 1-2,699,215,461,16,7,0
LINCOLN,Town of SKANAWAN Ward 1,244,96,133,8,7,0
LINCOLN,Town of SOMO Ward 1,63,18,41,3,1,0
LINCOLN,Town of TOMAHAWK Ward 1,278,96,177,4,1,0
LINCOLN,Town of WILSON Ward 1,212,74,131,3,4,0
LINCOLN,City of MERRILL Ward 1,487,228,240,9,10,0
LINCOLN,"City of MERRILL Wards 2-3,15",456,187,245,14,10,0
LINCOLN,City of MERRILL Ward 4,326,162,149,9,6,0
LINCOLN,"City of MERRILL Wards 5,14",440,185,232,14,9,0
LINCOLN,"City of MERRILL Wards 6,12-13,16",444,203,215,10,16,0
LINCOLN,"City of MERRILL Wards 7,9",392,159,214,14,5,0
LINCOLN,"City of MERRILL Wards 8,10",551,274,260,10,7,0
LINCOLN,City of MERRILL Ward 11,408,156,228,13,10,1
LINCOLN,City of TOMAHAWK Wards 1-2,415,187,210,14,4,0
LINCOLN,City of TOMAHAWK Wards 3-4,511,205,285,7,14,0
LINCOLN,City of TOMAHAWK Wards 5-6,485,209,265,4,7,0
MANITOWOC,Town of CATO Wards 1-3,834,233,566,22,13,0
MANITOWOC,Town of CENTERVILLE Ward 1,354,115,224,11,4,0
MANITOWOC,Town of COOPERSTOWN Wards 1-2,678,192,468,5,13,0
MANITOWOC,Town of EATON Ward 1,449,117,322,5,5,0
MANITOWOC,Town of FRANKLIN Wards 1-3,639,180,440,12,7,0
MANITOWOC,Town of GIBSON Wards 1-2,687,229,441,10,7,0
MANITOWOC,Town of KOSSUTH Wards 1-3,1044,329,677,26,12,0
MANITOWOC,Town of LIBERTY Wards 1-2,688,170,501,7,10,0
MANITOWOC,Town of MANITOWOC Wards 1-2,564,186,356,10,12,0
MANITOWOC,"Town of MANITOWOC RAPIDS Wards 1,2,3,4",1306,418,848,24,16,0
MANITOWOC,Town of MAPLE GROVE Ward 1,390,74,313,0,3,0
MANITOWOC,Town of MEEME Wards 1-2,817,231,556,17,13,0
MANITOWOC,Town of MISHICOT Wards 1-2,630,184,426,10,10,0
MANITOWOC,Town of NEWTON Wards 1-3,1167,327,806,22,12,0
MANITOWOC,Town of ROCKLAND Wards 1-2,495,125,359,6,5,0
MANITOWOC,Town of SCHLESWIG Wards 1-2,1095,335,728,17,15,0
MANITOWOC,Town of TWO CREEKS Ward 1,226,68,147,6,5,0
MANITOWOC,Town of TWO RIVERS Wards 1-3,882,294,555,16,17,0
MANITOWOC,Village of CLEVELAND Wards 1-2,693,246,423,17,7,0
MANITOWOC,Village of FRANCIS CREEK Ward 1,322,112,195,7,7,1
MANITOWOC,Village of KELLNERSVILLE Ward 1,129,50,75,1,3,0
MANITOWOC,Village of MARIBEL Ward 1,140,43,87,2,8,0
MANITOWOC,"Village of MISHICOT Wards 1,2",642,219,403,7,12,1
MANITOWOC,Village of REEDSVILLE Wards 1-2,480,142,325,10,3,0
MANITOWOC,Village of ST. NAZIANZ Ward 1,298,83,201,5,9,0
MANITOWOC,Village of VALDERS Ward 1,420,118,284,9,9,0
MANITOWOC,Village of WHITELAW Ward 1,387,139,239,4,5,0
MANITOWOC,City of KIEL Wards 1-6,1656,628,959,41,25,3
MANITOWOC,City of MANITOWOC Wards 1-2,1175,558,569,24,23,1
MANITOWOC,City of MANITOWOC Wards 3-4,1418,631,718,41,27,1
MANITOWOC,City of MANITOWOC Wards 5-6,1139,624,463,32,20,0
MANITOWOC,City of MANITOWOC Wards 7-8,681,316,319,21,24,1
MANITOWOC,City of MANITOWOC Wards 9-10,1210,527,641,23,19,0
MANITOWOC,City of MANITOWOC Wards 11-12,1460,658,742,36,24,0
MANITOWOC,"City of MANITOWOC Wards 13-14,23",949,437,484,15,13,0
MANITOWOC,City of MANITOWOC Wards 15-16,1583,733,794,38,17,1
MANITOWOC,"City of MANITOWOC Wards 17-18,21-22",1251,567,646,24,14,0
MANITOWOC,City of MANITOWOC Wards 19-20,1970,813,1098,43,16,0
MANITOWOC,City of TWO RIVERS Wards 1-5,3066,1396,1571,58,41,0
MANITOWOC,City of TWO RIVERS Wards 6-8,1494,614,798,44,35,3
MARATHON,Town of BERGEN Ward 1,438,154,273,5,6,0
MARATHON,Town of BERLIN Wards 1-2,533,137,382,12,2,0
MARATHON,Town of BERN Ward 1,221,61,152,4,4,0
MARATHON,Town of BEVENT Wards 1-2,558,191,353,5,9,0
MARATHON,Town of BRIGHTON Wards 1-2,219,47,170,2,0,0
MARATHON,Town of CASSEL Ward 1,498,153,335,3,7,0
MARATHON,Town of CLEVELAND Wards 1-2,785,185,575,15,10,0
MARATHON,Town of DAY Wards 1-2,550,157,380,7,6,0
MARATHON,Town of EASTON Wards 1-2,668,176,471,13,8,0
MARATHON,Town of EAU PLEINE Ward 1,352,92,244,10,6,0
MARATHON,Town of ELDERON Ward 1,333,76,249,7,1,0
MARATHON,Town of EMMET Wards 1-2,477,153,308,10,6,0
MARATHON,Town of FRANKFORT Ward 1,274,76,190,3,5,0
MARATHON,Town of FRANZEN Ward 1,279,72,201,3,3,0
MARATHON,Town of GREEN VALLEY Ward 1,311,91,217,2,1,0
MARATHON,Town of GUENTHER Ward 1,206,54,144,4,4,0
MARATHON,Town of HALSEY Ward 1,264,58,198,4,4,0
MARATHON,Town of HAMBURG Ward 1,410,109,286,11,4,0
MARATHON,Town of HARRISON Ward 1,160,36,116,3,5,0
MARATHON,Town of HEWITT Ward 1,331,82,240,7,2,0
MARATHON,Town of HOLTON Ward 1,351,71,271,6,3,0
MARATHON,Town of HULL Ward 1,280,57,219,2,2,0
MARATHON,Town of JOHNSON Ward 1,316,86,227,1,2,0
MARATHON,Town of KNOWLTON Wards 1-3,1111,373,705,18,14,1
MARATHON,Town of MARATHON Ward 1,563,144,407,7,5,0
MARATHON,Town of MCMILLAN Wards 1-3,1076,413,643,12,8,0
MARATHON,Town of MOSINEE Wards 1-3,1141,334,779,19,9,0
MARATHON,Town of NORRIE Wards 1-2,514,146,354,8,6,0
MARATHON,Town of PLOVER Ward 1,314,87,219,5,3,0
MARATHON,Town of REID Wards 1-2,663,216,435,6,6,0
MARATHON,Town of RIB FALLS Ward 1,528,122,394,5,7,0
MARATHON,Town of RIB MOUNTAIN Wards 1-10,3997,1592,2301,57,45,2
MARATHON,Town of RIETBROCK Ward 1,433,108,313,5,7,0
MARATHON,Town of RINGLE Wards 1-2,958,333,599,18,8,0
MARATHON,Town of SPENCER Wards 1-2,727,202,501,14,10,0
MARATHON,Town of STETTIN Wards 1-5,1395,423,932,23,17,0
MARATHON,Town of TEXAS Wards 1-2,920,292,602,19,7,0
MARATHON,Town of WAUSAU Wards 1-3,1213,388,798,23,4,0
MARATHON,Town of WESTON Ward 1,335,90,230,10,5,0
MARATHON,Town of WIEN Ward 1,390,108,270,5,7,0
MARATHON,Village of ATHENS Wards 1-2,523,182,322,7,12,0
MARATHON,VILLAGE OF BIRNAMWOOD Ward 2,13,3,9,1,0,0
MARATHON,VILLAGE OF DORCHESTER Ward 2,0,0,0,0,0,0
MARATHON,Village of EDGAR Wards 1-2,661,243,402,8,8,0
MARATHON,Village of EDGAR Ward 3,0,0,0,0,0,0
MARATHON,Village of ELDERON Ward 1,63,25,37,1,0,0
MARATHON,Village of FENWOOD Ward 1,72,13,55,3,1,0
MARATHON,Village of HATLEY Ward 1,313,92,208,9,4,0
MARATHON,Village of KRONENWETTER Wards 1-5,1707,719,936,36,15,1
MARATHON,Village of KRONENWETTER Wards 6-11,2173,806,1316,31,17,3
MARATHON,Village of Maine Wards 1-4,1472,506,935,15,15,1
MARATHON,Village of MARATHON CITY Wards 1-3,738,255,466,11,6,0
MARATHON,Village of ROTHSCHILD Wards 1-4,1609,739,812,31,26,1
MARATHON,Village of ROTHSCHILD Wards 5-6,915,394,492,19,10,0
MARATHON,Village of SPENCER Wards 1-3,691,226,432,18,15,0
MARATHON,Village of STRATFORD Wards 1-2,690,206,455,13,16,0
MARATHON,Village of UNITY Ward 1,78,19,53,4,2,0
MARATHON,Village of WESTON Wards 1-9,6247,2625,3426,116,79,1
MARATHON,CITY OF ABBOTSFORD Ward 1,96,31,62,1,2,0
MARATHON,CITY OF COLBY Ward 1,201,86,109,2,4,0
MARATHON,"CITY OF MARSHFIELD Wards 12,16,19",414,204,192,11,7,0
MARATHON,"City of MOSINEE Wards 1-2,6-8",873,340,502,18,12,1
MARATHON,City of MOSINEE Wards 3-5,1082,375,676,15,14,2
MARATHON,City of SCHOFIELD Wards 1-4,839,383,419,24,13,0
MARATHON,City of WAUSAU Ward 1,721,423,269,18,11,0
MARATHON,City of WAUSAU Ward 2,950,537,367,22,24,0
MARATHON,City of WAUSAU Ward 3,586,282,288,10,6,0
MARATHON,City of WAUSAU Ward 4,637,336,280,9,12,0
MARATHON,City of WAUSAU Ward 5,701,388,285,14,14,0
MARATHON,City of WAUSAU Ward 6,375,226,131,8,10,0
MARATHON,City of WAUSAU Ward 7,682,343,308,24,7,0
MARATHON,City of WAUSAU Ward 8,388,216,151,11,10,0
MARATHON,City of WAUSAU Ward 9,765,363,387,7,8,0
MARATHON,City of WAUSAU Ward 10,705,337,335,24,9,0
MARATHON,City of WAUSAU Ward 11,767,347,390,19,11,0
MARATHON,City of WAUSAU Ward 12,700,405,262,21,12,0
MARATHON,City of WAUSAU Ward 13,573,294,243,16,20,0
MARATHON,City of WAUSAU Ward 14,554,277,255,13,9,0
MARATHON,City of WAUSAU Ward 15,973,486,457,19,11,0
MARATHON,City of WAUSAU Ward 16,883,453,412,12,6,0
MARATHON,City of WAUSAU Ward 17,739,367,345,14,12,1
MARATHON,City of WAUSAU Ward 18,683,354,292,12,25,0
MARATHON,City of WAUSAU Ward 19,543,263,265,6,9,0
MARATHON,City of WAUSAU Ward 20,578,302,239,22,14,1
MARATHON,City of WAUSAU Ward 21,502,261,214,17,10,0
MARATHON,City of WAUSAU Ward 22,659,310,320,17,11,1
MARATHON,City of WAUSAU Ward 23,0,0,0,0,0,0
MARATHON,City of WAUSAU Ward 24,2,2,0,0,0,0
MARATHON,City of WAUSAU Ward 25,2,0,2,0,0,0
MARINETTE,Town of AMBERG Ward 1,401,111,272,9,9,0
MARINETTE,Town of ATHELSTANE Wards 1-2,303,82,217,2,2,0
MARINETTE,Town of BEAVER Wards 1-2,589,123,449,8,8,1
MARINETTE,Town of BEECHER Ward 1,425,114,300,5,6,0
MARINETTE,Town of DUNBAR Ward 1,314,73,234,6,1,0
MARINETTE,Town of GOODMAN Ward 1,303,108,183,8,4,0
MARINETTE,Town of GROVER Wards 1-4,820,181,624,9,6,0
MARINETTE,Town of LAKE Wards 1-2,607,178,418,5,6,0
MARINETTE,Town of MIDDLE INLET Wards 1-2,471,142,316,13,0,0
MARINETTE,Town of NIAGARA Ward 1,451,117,327,5,2,0
MARINETTE,Town of PEMBINE Wards 1-2,435,119,302,9,5,0
MARINETTE,Town of PESHTIGO Wards 1-2,616,187,416,12,1,0
MARINETTE,Town of PESHTIGO Wards 3-4,725,249,449,16,11,0
MARINETTE,Town of PESHTIGO Wards 5-6,813,288,498,17,10,0
MARINETTE,Town of PORTERFIELD Wards 1-4,895,270,599,16,10,0
MARINETTE,Town of POUND Wards 1-3,622,134,470,5,11,2
MARINETTE,Town of SILVER CLIFF Ward 1,364,115,239,8,2,0
MARINETTE,Town of STEPHENSON Wards 1-3,1027,298,708,11,10,0
MARINETTE,Town of STEPHENSON Wards 4-6,895,253,624,12,5,1
MARINETTE,Town of WAGNER Ward 1,348,108,228,7,5,0
MARINETTE,Town of WAUSAUKEE Wards 1-2,649,177,460,6,6,0
MARINETTE,Village of COLEMAN Ward 1,309,77,222,6,4,0
MARINETTE,Village of CRIVITZ Wards 1-2,382,129,233,15,5,0
MARINETTE,Village of POUND Ward 1,135,20,113,1,1,0
MARINETTE,Village of WAUSAUKEE Ward 1,186,49,128,1,8,0
MARINETTE,City of MARINETTE Wards 1-2,888,300,548,25,15,0
MARINETTE,City of MARINETTE Wards 3-4,949,447,475,15,12,0
MARINETTE,City of MARINETTE Wards 5-6,692,297,352,22,20,1
MARINETTE,City of MARINETTE Wards 7-8,927,384,503,20,20,0
MARINETTE,City of NIAGARA Wards 1-3,583,192,374,9,8,0
MARINETTE,City of PESHTIGO Wards 1-2,372,140,218,7,7,0
MARINETTE,City of PESHTIGO Wards 3-4,434,139,273,13,8,1
MARINETTE,City of PESHTIGO Wards 5-7,438,142,276,15,5,0
MARQUETTE,Town of BUFFALO Wards 1-3,513,194,299,8,12,0
MARQUETTE,Town of CRYSTAL LAKE Ward 1,298,99,195,3,1,0
MARQUETTE,Town of DOUGLAS Ward 1,413,146,255,8,4,0
MARQUETTE,Town of HARRIS Ward 1,406,148,254,1,3,0
MARQUETTE,Town of MECAN Ward 1,392,145,231,7,9,0
MARQUETTE,Town of MONTELLO Wards 1-4,591,198,371,10,12,0
MARQUETTE,Town of MOUNDVILLE Wards 1-2,242,83,146,8,5,0
MARQUETTE,Town of NESHKORO Wards 1-2,330,84,241,3,2,0
MARQUETTE,Town of NEWTON Wards 1-2,218,48,166,2,2,0
MARQUETTE,Town of OXFORD Wards 1-2,461,144,297,14,6,0
MARQUETTE,Town of PACKWAUKEE Wards 1-3,697,230,452,12,3,0
MARQUETTE,Town of SHIELDS Wards 1-2,309,104,200,1,4,0
MARQUETTE,Town of SPRINGFIELD Ward 1,449,155,281,9,4,0
MARQUETTE,Town of WESTFIELD Wards 1-2,433,147,270,8,8,0
MARQUETTE,Village of ENDEAVOR Ward 1,162,53,98,7,4,0
MARQUETTE,Village of NESHKORO Ward 1,166,58,106,1,1,0
MARQUETTE,Village of OXFORD Ward 1,221,78,134,5,4,0
MARQUETTE,Village of WESTFIELD Wards 1-3,401,165,223,9,4,0
MARQUETTE,City of MONTELLO Wards 1-4,574,244,315,11,4,0
MENOMINEE,"Town of MENOMINEE Wards 1,3-5",1071,787,246,16,22,0
MENOMINEE,Town of MENOMINEE Ward 2,133,117,7,2,7,0
MILWAUKEE,"Village of BAYSIDE Wards 1,3",910,634,249,18,9,0
MILWAUKEE,"Village of BAYSIDE Wards 2,4",1114,812,272,17,13,0
MILWAUKEE,Village of BAYSIDE Ward 5,539,385,146,6,2,0
MILWAUKEE,Village of BROWN DEER Wards 1-2,1881,1415,420,22,24,0
MILWAUKEE,Village of BROWN DEER Ward 3,789,585,187,8,9,0
MILWAUKEE,"Village of BROWN DEER Wards 4,7",1149,740,371,19,18,1
MILWAUKEE,Village of BROWN DEER Wards 5-6,1904,1349,485,35,34,1
MILWAUKEE,Village of FOX POINT Wards 1-4,1891,1252,602,26,9,2
MILWAUKEE,Village of FOX POINT Wards 5-9,2436,1689,672,54,20,1
MILWAUKEE,Village of GREENDALE Wards 1-4,3030,1524,1399,63,42,2
MILWAUKEE,Village of GREENDALE Wards 5-8,2834,1394,1337,67,34,2
MILWAUKEE,Village of GREENDALE Wards 9-10,1562,836,693,23,10,0
MILWAUKEE,Village of GREENDALE Ward 11,123,60,59,2,2,0
MILWAUKEE,Village of HALES CORNERS Wards 1-3,1300,580,680,30,10,0
